total_population,california_county,approximate_location,ces_4_0_score,ces_4_0_percentile_range,ozone,pm2_5,diesel_pm,drinking_water,lead,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score,twocounty
8784,Santa Clara,Unincorporated Santa Clara County area,11.56,15-20%,0.044,7.032722306,0.106,436.33,23.49,598.38,37.5508995,1792.208932,5.85,0,0.74,5,1.8,42.53,5.19,32.89,12.55,2.9,2,9,3.2,8.2,21.47,2.23,Other County
3524,Los Angeles,Los Angeles,11.56,15-20%,0.052,11.58761166,0.073,724.09,51,0,1367.221008,1919.299481,8.5,9,0.2,0,0,45.95,5.61,16.23,7.6,2.1,0.8,7.9,7.9,12,19.86,2.06,Los Angeles
2733,Los Angeles,Rancho Palos Verdes,11.56,15-20%,0.041,11.59155268,0.133,246.67,35.88,0,4653.330078,927.545355,4.2,3,0.275,0,0,34.02,4.15,9.34,5.34,1.5,8.2,8.5,5.4,8.6,26.83,2.78,Los Angeles
6663,Nevada,Truckee,11.54,15-20%,0.049,9.35005845,0.118,294.8,26.71,1.63,311.4493408,565.3743966,9,13,0.85,2,14,46,5.62,26.98,5.45,10.3,2.4,25.7,0.4,9.7,19.81,2.06,Other County
6859,Ventura,Thousand Oaks,11.54,15-20%,0.049,9.170589395,0.066,567.26,20.81,1.42,80.30516813,1088.04746,0,3,0.145,13,0,36.95,4.51,21.19,10.63,8.2,3.7,15.7,2.9,11,24.66,2.56,Other County
3528,Orange,Huntington Beach,11.54,15-20%,0.045,11.13382661,0.076,349.16,16.64,0,3236.506714,646.8329051,0,2.5,0.135,1,8,33.24,4.06,31.91,11.27,3.1,3.5,9.8,0.7,23,27.41,2.84,Other County
5848,Los Angeles,Long Beach,11.53,15-20%,0.04,11.53298805,0.086,339.04,47.47,0,7995.913249,895.6070566,2.25,6,0.15,10,0,40.22,4.91,18.92,9.14,7.8,3.5,19,4.1,13.4,22.64,2.35,Los Angeles
2637,Los Angeles,Rolling Hills Estates,11.52,15-20%,0.041,11.66727825,0.097,246.67,60.01,3.69,5698.256592,1006.159271,16.5,0,0.175,0,3.5,45.31,5.53,9.22,4.97,0.4,3.5,10.1,6.6,8.5,20.07,2.08,Los Angeles
7896,Orange,San Juan Capistrano,11.51,15-20%,0.051,9.693485396,0.125,430.58,14.4,0,167.9513346,3167.163582,3.5,4.25,0.3,8,15.4,46.99,5.74,19.69,11.23,2.8,0,14.2,3.5,17.2,19.35,2.01,Other County
5591,El Dorado,South Lake Tahoe,11.5,15-20%,0.05,4.247239395,0.096,272.66,34.61,0,6.434963333,649.0140818,0,3,0.21,11,0,25.22,3.08,32.88,5.93,20,6.8,32.9,8.8,10.7,35.99,3.73,El Dorado
23390,Orange,Irvine,11.5,15-20%,0.05,11.45206004,0.16,411.38,15.61,144.62,1634.436646,921.705737,0.6,0,0.77,0,0,42.53,5.19,17.33,8.53,0.5,12.4,8.2,3,13.6,21.34,2.21,Other County
5861,Los Angeles,Altadena,11.49,15-20%,0.061,11.39134301,0.027,640.16,54.41,0.82,1044.123352,236.2220824,0,0,0.1,0,0.4,34.86,4.26,45.18,10.51,6.2,0.6,7,5.4,11.7,26.03,2.7,Los Angeles
5981,Ventura,Thousand Oaks,11.49,15-20%,0.051,9.33659974,0.039,164.87,9.23,0.02,140.7389984,1053.157226,3.25,5.25,0.38,19,2,37.81,4.62,17.69,7.14,1.4,2.2,7.1,5.5,10.8,23.99,2.49,Other County
4259,Orange,Yorba Linda,11.49,15-20%,0.048,12.13901662,0.048,372.18,23.84,0,9335.440104,479.3767082,7.25,1.6,0.625,0,0.25,38.03,4.64,20.53,8.45,3.9,1.8,7.8,3.4,7.2,23.85,2.47,Other County
5279,Los Angeles,Manhattan Beach,11.49,15-20%,0.043,11.88129463,0.287,236.96,33.7,0.05,5699.98999,1511.027881,23,81.45,8.295,5,0,56.04,6.84,12.44,7.52,0.4,2.1,6.3,9.5,12.8,16.18,1.68,Los Angeles
2503,Ventura,Meiners Oaks,11.48,15-20%,0.05,8.960263272,0.02,280.99,38.46,0.13,25.0443668,323.2121315,1.4,2,0.2,1,2,26.54,3.24,40.89,9.88,3.7,0.8,22.6,2.8,24.1,34.16,3.54,Other County
3722,Riverside,Woodcrest,11.47,15-20%,0.066,11.99594651,0.077,688.4,19.24,0.87,615.2256673,992.4129265,0,0,0.1,1,0,38.97,4.76,39.99,10.57,9.3,1.3,11,1.4,3.7,23.24,2.41,Other County
6063,Santa Clara,San Jose,11.47,15-20%,0.039,8.089009262,0.139,291.53,39.67,0,654.0573425,1021.512714,9,7.5,0.26,0,0.5,32.31,3.95,13.09,6.85,3.1,11.5,14.8,2,5,28.03,2.91,Other County
3987,San Diego,Santee,11.46,15-20%,0.05,9.522933105,0.121,244.69,36.26,0,109.1077652,814.3706564,0,1,0.805,9,0.1,33.2,4.05,36.45,10.03,7.1,5.1,18,3.1,8.8,27.26,2.83,Other County
2995,Fresno,Clovis,11.45,15-20%,0.062,13.50678762,0.133,412.62,9.98,0,931.2833354,536.6408403,0,0,0.185,0,0,32.83,4.01,42.23,9.85,7.5,1.7,12.3,8.1,4,27.54,2.86,Other County
5555,Santa Barbara,Santa Barbara,11.45,15-20%,0.041,7.531123378,0.056,266.41,44.65,0,14.8305147,288.3678895,5.85,52.6,0.545,6,3.5,33.14,4.05,39.48,7.65,5.1,0.9,18.8,1.7,16.4,27.28,2.83,Other County
8035,Fresno,Clovis,11.44,15-20%,0.062,13.38035536,0.201,412.62,12.81,8.49,807.565338,294.1757631,1,0,0.05,0,0,37.22,4.54,29.86,7.97,7.7,4.5,16.1,3.6,9.8,24.27,2.52,Other County
6489,Orange,Laguna Niguel,11.44,15-20%,0.052,9.238073927,0.061,177.38,34.74,0,227.0159963,795.1431619,0,0,0.2,6,0.5,28.23,3.45,19.29,9.11,10.8,5,24.7,5.3,23.2,31.99,3.32,Other County
5126,San Francisco,San Francisco,11.43,15-20%,0.032,8.602120671,0.293,258.79,60.01,0,376.0836639,821.7805204,0,1.5,0.675,0,0.25,30.03,3.67,21.5,7.45,6.8,9.6,13.3,3.8,16.5,30.06,3.12,Other County
6221,San Diego,Escondido,11.43,15-20%,0.047,8.250174295,0.174,453.34,31.45,0,27.56779987,751.6759722,0,15.2,0.335,0,0.6,30.48,3.72,26.48,11.69,11,0.7,16.2,7,10.8,29.61,3.07,Other County
5065,Alameda,Fremont,11.42,15-20%,0.04,8.558573248,0.376,223.43,11.03,0,572.9823407,1189.826228,18.2,1.5,0.66,0,0,33.19,4.05,22.52,11.02,3.5,11.2,3.7,3.1,3.4,27.16,2.82,Other County
5246,Yolo,Unincorporated Yolo County area,11.41,15-20%,0.046,8.637989137,0.038,446.89,10.11,90.71,175.8823293,362.9102003,0,3,0.5,0,0,28.12,3.43,25.33,9.91,0,2,47,6,29.7,32.03,3.32,Other County
7600,Santa Clara,Sunnyvale,11.41,15-20%,0.038,8.226540368,0.149,370.15,42.84,0,326.1959992,1727.824133,23.5,64,0.275,2,0,40.71,4.97,14.47,6.9,3.2,10.6,4.9,3.7,11.4,22.12,2.29,Other County
4850,Contra Costa,Walnut Creek,11.4,15-20%,0.038,8.730585339,0.137,110.41,46.15,0,615.9246623,543.4013839,2.25,18.3,0.3,1,6,35.25,4.3,29.58,9.44,1.1,4.4,16.5,3.5,14.4,25.53,2.65,Other County
5118,Sacramento,Antelope,11.39,15-20%,0.051,8.619175612,0.046,365.16,32.06,0,53.48709997,601.3543621,1.5,0,0.02,0,0,19.7,2.41,62.18,23.33,7.3,3.3,25.9,3.2,13,45.67,4.74,Other County
4071,Los Angeles,Los Angeles,11.39,15-20%,0.044,11.79594785,0.149,440.64,58.74,0,2627.423259,354.792906,4.25,28,0.165,0,0,40.24,4.91,24.02,10.59,1.7,0.3,11.8,2.3,13.9,22.35,2.32,Los Angeles
5469,San Mateo,Burlingame,11.38,15-20%,0.034,8.426708967,0.236,446.5,50.99,0,191.2433319,804.4364407,7,46,0.395,9,0.2,42.81,5.23,21.53,6.85,1,6.4,19.4,3.7,16.8,21,2.18,Other County
2334,Los Angeles,Unincorporated Los Angeles County area,11.38,15-20%,0.05,10.47789549,0.042,321.03,30.23,0.13,784.9433389,1273.398402,9.4,3,0.8,23,8,51.93,6.34,13.77,7.26,3.4,1.7,16,0.4,14.5,17.29,1.79,Los Angeles
3612,Los Angeles,South Pasadena,11.37,15-20%,0.055,11.51304733,0.146,777.96,59.19,0,1315.299357,573.7752786,12.25,8.5,0.175,2,0,47.01,5.74,23.57,7.75,6.6,5,9.3,7.4,4.8,19.09,1.98,Los Angeles
4319,Los Angeles,Monrovia,11.37,15-20%,0.064,11.55529716,0.017,661.05,51.91,0,1052.347331,289.3983731,0,1.8,0.195,3,6,40.47,4.94,39.06,9.27,5,3.3,7.8,3.5,7.5,22.17,2.3,Los Angeles
2636,Orange,Costa Mesa,11.36,15-20%,0.048,10.8490698,0.117,330.25,34.67,0,2761.253337,771.0456813,0,0,0,9,0,33.14,4.05,21.85,5.49,1.4,3.2,12.4,6.1,17.4,27.07,2.81,Other County
7876,Humboldt,McKinleyville,11.36,15-20%,0.027,6.351922474,0.074,120.3,38.71,0,7.932299767,350.163685,0,2.75,0.2,4,4,18.73,2.29,58.13,19.29,5.3,0,35.9,7.9,16,47.87,4.97,Other County
3062,Los Angeles,Glendora,11.35,15-20%,0.062,12.04140706,0.027,437.61,55.73,0,920.1053266,253.8337362,0,0,0.02,0,0.5,31.49,3.85,40.41,14.54,2.1,0.9,11.9,7.6,8.2,28.47,2.95,Los Angeles
5450,Nevada,Unincorporated Nevada County area,11.34,15-20%,0.059,6.042534324,0.01,251.15,20.42,0,0.051638633,230.0351606,49.6,0,0,10,5.25,26.96,3.29,34.75,12.07,7.5,0.5,27.1,8.5,7.9,33.22,3.45,Other County
8902,Riverside,Unincorporated Riverside County area,11.34,15-20%,0.064,11.74524855,0.023,686.97,7.73,0.03,699.5896606,438.9296576,4,5,0.1,0,0.6,35.41,4.32,41.34,12.74,7,0.6,10.9,2.1,10.2,25.27,2.62,Other County
4457,San Francisco,San Francisco,11.32,15-20%,0.032,8.628805882,0.159,258.79,64.39,0,341.6786702,1157.595017,0,0,0.27,0,0,26.83,3.28,18.17,5.78,13.9,17.6,17.3,2.7,13.3,33.33,3.46,Other County
4529,San Francisco,San Francisco,11.32,15-20%,0.032,8.621553,0.278,258.79,56.91,0,355.0000051,1820.778968,1.8,0,0.165,0,0.25,30.27,3.7,23.78,7.97,7.6,7.3,10.9,1.2,9.7,29.53,3.06,Other County
3640,San Mateo,Foster City,11.31,15-20%,0.032,8.593889826,0.053,327.16,26.7,0,268.4929962,725.0656916,9,21,0.07,9,0.5,30.8,3.76,19.18,9.38,2.5,3.3,6.9,4.4,9.7,28.98,3.01,Other County
4997,San Diego,San Diego,11.29,15-20%,0.045,9.530607335,0.12,312.86,22.79,0,123.7406336,765.9020679,0.4,0,0.185,3,0,24.69,3.01,18.51,7.75,0,14.5,43.1,4.7,19.6,36.1,3.74,Other County
4473,Santa Clara,Sunnyvale,11.29,15-20%,0.038,8.054414204,0.158,387.94,50.18,0,178.9873352,894.3998028,8.9,47.55,0.885,0,0,36.87,4.5,15.01,6.56,8.5,9.2,10.2,5,14,24.17,2.51,Other County
1302,San Diego,Chula Vista,11.28,15-20%,0.044,10.99947329,0.052,265.27,12.85,0,750.0884806,1305.876829,0,0,0.2,2,0,25.96,3.17,27.9,6.6,11.8,4.5,9,6,4.4,34.3,3.56,Other County
2798,Contra Costa,East Richmond Heights,11.27,15-20%,0.031,9.000188047,0.253,110.41,71.92,0.07,1280.912354,313.0413243,0,1,0.11,1,0,27.47,3.35,72.32,12.1,3.1,2,16.7,1.9,3.8,32.41,3.36,Other County
4542,Santa Clara,San Jose,11.27,15-20%,0.041,8.091121736,0.161,291.53,45.84,0,117.3115641,1400.58055,0,1,0.35,1,0,26.93,3.29,26.98,7.8,4.7,7.5,17,3.7,15.4,33.04,3.43,Other County
4451,Santa Clara,San Jose,11.27,15-20%,0.042,8.166039864,0.064,291.53,43.63,0,90.63916777,512.3882369,0,1.3,0.075,4,0,18.73,2.29,51.89,11.68,7.3,7.6,12.4,5.1,11.8,47.48,4.92,Other County
3456,San Diego,San Diego,11.26,15-20%,0.043,10.01840813,0.119,312.86,41.19,0,291.8733571,364.3938735,2,0.5,0.385,12,3.1,36.6,4.47,49.64,8.85,1.7,0.4,13.1,6.3,9.7,24.28,2.52,Other County
5235,Santa Clara,San Jose,11.25,15-20%,0.041,8.204804211,0.208,291.53,46.14,0,155.0403366,1010.715244,8.2,48.8,0.58,2,0,37.68,4.6,23.06,7.33,5.3,6.4,13.4,1.9,16.2,23.57,2.44,Other County
5362,Alameda,Livermore,11.25,15-20%,0.044,8.420321193,0.061,467.02,21.78,58.02,117.4726664,562.647713,0.5,86.05,0.625,2,0,36.49,4.46,31.04,10.41,4.9,0.6,9.1,3.1,15.8,24.34,2.52,Other County
5824,Orange,San Juan Capistrano,11.25,15-20%,0.052,9.339811504,0.093,354.24,18.16,0,231.2176717,2503.424285,0,0,0.51,6,2,39.04,4.77,14.52,7.1,6.8,2.4,12,8,20.5,22.74,2.36,Other County
3487,Kern,Frazier Park,11.24,15-20%,0.058,5.123485944,0.007,527.36,43.83,0,2.1823133,135.5675885,0,0,0,0,0.2,16.88,2.06,29.01,11.2,16.4,2.7,56.5,10.1,18.6,52.58,5.45,Other County
3697,Los Angeles,Long Beach,11.23,15-20%,0.041,11.57897764,0.064,339.04,59.58,0,10822.95695,1010.345154,9,9.35,0.595,0,0,42.41,5.18,23.8,12.66,3.8,0.7,13.2,3.9,13.8,20.9,2.17,Los Angeles
3143,Nevada,Unincorporated Nevada County area,11.22,15-20%,0.059,7.014999615,0.02,426.01,27.6,0.03,0.836378267,629.0229874,11,0,0.2,2,0,26.26,3.21,33.64,9.06,4.7,1.6,20.9,6.1,27.2,33.74,3.5,Other County
5852,Santa Barbara,Goleta,11.22,15-20%,0.041,7.851218248,0.157,327.1,35.43,3.39,43.540832,457.3576447,0.7,4.5,0.29,5,0,28.7,3.5,30.54,11.38,10.7,2.6,21.3,5,7.5,30.86,3.2,Other County
2940,Orange,Unincorporated Orange County area,11.21,15-20%,0.05,12.05721963,0.033,364.22,17.1,0,2047.710002,691.5320284,0,0,0.18,0,0,28.42,3.47,17.12,8.53,5.2,5.5,14.7,2.3,16.2,31.15,3.23,Other County
5051,Alameda,Oakland,11.2,15-20%,0.029,9.445812195,0.497,110.41,58.82,0,598.8776754,776.490765,0.9,38.55,0.595,0,0,36.64,4.47,30.88,8.88,5.6,8,10.3,3.9,8.9,24.14,2.5,Other County
7387,Santa Cruz,Capitola,11.2,15-20%,0.036,6.156109623,0.132,383.67,47.12,0.09,40.8029995,1185.363546,1.2,10.5,0.77,7,0,36.05,4.4,29.08,8.85,9.5,0,26.4,3,16.4,24.53,2.54,Other County
3606,Riverside,Palm Desert,11.2,15-20%,0.064,7.333630222,0.06,407.93,30.17,0,0.043816467,952.377281,0,0,0.05,0,5,26.22,3.2,17.74,7.79,14.7,6.7,42.3,5.6,22,33.72,3.5,Other County
3664,Santa Clara,San Jose,11.19,15-20%,0.041,8.053738177,0.075,291.53,42.98,0,104.7255681,822.0830817,0,3.25,0.36,4,0,24.99,3.05,26.65,8.04,15.4,14.4,24.3,2.7,24.2,35.37,3.67,Other County
3665,Placer,Auburn,11.18,15-20%,0.057,7.099711814,0.082,48.73,31.12,0,2.978570033,242.2198361,0,32.5,0.095,2,2,23.88,2.92,49.02,12.34,5.7,1.2,19.1,4.6,11.4,36.96,3.83,Other County
4461,San Diego,Lake San Marcos,11.17,15-20%,0.045,8.345726842,0.151,300.67,13.11,1.08,80.1581014,1086.866049,1.75,17.7,0.61,6,0.2,37.57,4.59,17.94,10.4,7.6,0.5,15.5,3.8,18.7,23.48,2.44,Other County
4478,Sacramento,Orangevale,11.17,15-20%,0.052,8.140151392,0.057,164.79,46.68,0.25,32.4320329,498.8582052,0,0,0.05,0,0,19.12,2.33,61.47,17.56,7.4,1.2,23.3,8,17.1,46.14,4.79,Other County
6428,Sacramento,Arden-Arcade,11.16,15-20%,0.049,9.286748279,0.094,579.95,37.16,0,86.1628011,452.5173799,0,0,0.325,6,0,30.58,3.73,81.14,11.55,2.9,1.2,20.7,2.3,4.2,28.81,2.99,Other County
4971,Los Angeles,Duarte,11.16,15-20%,0.065,11.41693551,0.018,267.16,32.06,0,946.481323,499.4619243,0.4,0.3,0.25,0,3.25,31.86,3.89,30.47,7.12,5,4.4,9.5,8.7,7.1,27.65,2.87,Los Angeles
2133,Napa,Unincorporated Napa County area,11.15,15-20%,0.038,9.400663751,0.038,394.28,32.2,39.05,587.3730062,145.5480139,0,7.5,0,0,0,25.25,3.08,37.29,10.2,12.2,1.2,19.3,6.8,3.4,34.87,3.62,Other County
3675,Solano,Vacaville,11.15,15-20%,0.044,7.814257236,0.064,267.16,26.56,0,388.080658,654.7615944,0,0,0.145,4,0,20.15,2.46,77.03,15.25,5.2,1.4,22.9,4.5,12.2,43.68,4.53,Other County
3682,Placer,Roseville,11.14,15-20%,0.051,8.271840615,0.082,75.83,2.14,0,40.7496338,1249.627958,10.5,0,0.32,7,0.2,29.53,3.61,32.95,16.23,5.3,1.4,15.1,4.5,6.8,29.8,3.09,Other County
4661,Santa Clara,San Jose,11.14,15-20%,0.043,8.002269096,0.034,410.27,41.5,0,77.69750217,671.6801271,0,1.5,1.1,0,0,22.83,2.79,41.14,9.93,6.7,4.2,6.7,3.3,11.3,38.52,4,Other County
5407,Alameda,Fremont,11.14,15-20%,0.037,8.610878083,0.371,204.79,20.15,0,278.2773387,1947.851029,1.05,3,0.205,2,0,29.22,3.57,29.56,9.44,3.4,11.4,4.5,3.2,7.8,30.1,3.12,Other County
1702,Mariposa,Unincorporated Mariposa County area,11.14,15-20%,0.057,6.36522437,0.001,402.12,34.68,0,1.4e-5,100.4665715,10,12.3,0.1,0,7.5,27.25,3.33,27.16,18.36,14.5,2.3,31.4,1.6,2.9,32.26,3.35,Other County
6778,Santa Clara,San Jose,11.13,15-20%,0.04,8.386676788,0.183,291.53,39.18,0,244.5526682,1758.033695,2.7,2.5,0.15,1,0,28.96,3.54,28.32,8.08,14,3.8,9.2,3.3,10.8,30.35,3.15,Other County
3494,San Mateo,Burlingame,11.12,15-20%,0.034,8.547660286,0.114,392.41,58.4,0,187.1693319,424.6526028,0,8.6,0.1,9,1.25,30.96,3.78,22.35,7.75,2.4,2,7.7,5.7,14.3,28.36,2.94,Other County
4274,Contra Costa,Concord,11.12,15-20%,0.043,8.766435267,0.034,255.47,39.46,0,678.375651,1075.386778,12,7.5,0.45,2,0,33.45,4.08,46.69,11.3,6.3,2,14.1,3.3,10,26.24,2.72,Other County
8766,Contra Costa,Unincorporated Contra Costa County area,11.11,15-20%,0.045,8.740550932,0.075,553.21,11.45,244.37,89.47870127,507.2273229,0,0,0.1,17,1,34.68,4.23,31.09,10.96,4.9,0.9,13.4,3.7,8.6,25.3,2.62,Other County
2947,Los Angeles,Long Beach,11.11,15-20%,0.04,11.55531683,0.08,339.04,57.59,0,8182.239909,467.559965,0.9,0,0.15,11,0,35.42,4.32,19.39,9.69,8.8,3.3,26.6,2.2,18.1,24.77,2.57,Los Angeles
5388,Santa Clara,San Jose,11.11,15-20%,0.041,8.287800199,0.084,291.53,36.21,0,121.4049988,768.3433836,0,31,0.285,3,0,27.14,3.31,38.72,11.11,5.9,3.5,10.5,6.8,12,32.31,3.35,Other County
3874,San Bernardino,Upland,11.1,15-20%,0.066,13.45149812,0.167,716.64,20.69,1.51,535.9106547,1761.477578,0,2,0.2,1,2,50.97,6.22,24.15,11.04,2.8,2.4,10.9,2.6,9.3,17.2,1.78,Other County
3449,Ventura,Unincorporated Ventura County area,11.1,15-20%,0.044,9.177533958,0.014,487.74,15.61,21.27,129.4279989,359.894852,4,0,0.025,16,0,30.22,3.69,34.63,11.45,2.2,5.9,6.3,1.6,5.6,29,3.01,Other County
6011,Orange,Aliso Viejo,11.09,15-20%,0.052,9.367139485,0.082,177.38,25.07,0,317.0769959,1073.700457,0,0,0.73,7,0.2,32.83,4.01,19.57,8.68,4.8,0.8,16.5,4.8,17.5,26.67,2.77,Other County
5662,Orange,Lake Forest,11.07,15-20%,0.053,10.56970966,0.064,411.38,15.04,0.52,763.935669,906.9550052,0,2,1.08,6,0,39.7,4.85,15.06,9.16,2.5,4.5,4.6,2.8,8.9,22.02,2.28,Other County
2658,Marin,Unincorporated Marin County area,11.05,15-20%,0.033,7.042106785,0.004,797.87,49.24,0.4,44.9238332,447.5570763,0.5,56.1,0.125,10,18.6,39.37,4.81,18.57,5.8,5.4,2.9,19.5,1.5,18.1,22.17,2.3,Other County
6575,Sonoma,Rohnert Park,11.05,15-20%,0.033,7.68888477,0.051,367.87,11.15,3.93,24.9725005,497.8870684,0,0,0.2,6,0.2,20.77,2.54,40.81,12.3,6.1,4.8,20.1,1.4,24.1,42.02,4.36,Other County
6842,San Diego,Carlsbad,11.05,15-20%,0.043,9.259984379,0.249,238.9,21.32,0.29,29.26606627,946.7258541,1,18.5,0.135,8,0.1,34.6,4.22,22.09,10.73,3.3,3.9,14.4,7.9,10.4,25.21,2.62,Other County
2454,Orange,Huntington Beach,11.05,15-20%,0.046,11.00837996,0.059,349.16,26.63,8.87,3130.816651,1108.522316,0,3,0.3,0,0.2,37.68,4.6,30.08,10.57,1.8,2.9,12.6,7.6,8,23.15,2.4,Other County
5054,Santa Clara,Sunnyvale,11.03,15-20%,0.038,8.104246637,0.238,389.03,42.53,0,213.7313385,1169.266083,20.75,35.05,2.46,0,0,41.1,5.02,18.39,7.83,6.2,8.8,11.8,3.2,9.7,21.2,2.2,Other County
7473,Alameda,Fremont,11.02,15-20%,0.039,8.498963798,0.385,204.79,43.94,0.35,222.758667,1698.60737,30.9,13,1.025,0,0,42.65,5.21,22.48,10.98,3.4,7.4,8.9,2.7,5.5,20.4,2.12,Other County
5334,Riverside,Rancho Mirage,11.02,15-20%,0.062,7.051134617,0.017,407.93,27.64,0,0.051636867,733.7489903,0,0,0.145,0,0,19.08,2.33,27.64,9.26,16.3,11.7,53.1,6.7,20,45.59,4.73,Other County
2926,Santa Clara,Santa Clara,11.01,15-20%,0.038,8.235539254,0.248,428.79,39.26,0,280.3063304,2358.297542,0,28,0.05,1,0,33.24,4.06,14.83,5.74,3,13.1,11.8,0.9,14,26.15,2.71,Other County
3852,Monterey,Unincorporated Monterey County area,11.01,15-20%,0.035,5.447317692,0.147,370.41,47.35,0,7.99733e-4,626.7444889,6,5,0.35,4,0.5,28.36,3.46,23.82,6.28,4.2,1.8,9,5.6,12.5,30.65,3.18,Other County
12415,Riverside,French Valley,11.01,15-20%,0.059,8.956947588,0.189,237.48,19.5,0,28.1172339,262.0011861,0,0,0.02,0,0,18.37,2.24,39.72,21.47,3,2,12.3,11.1,9.7,47.31,4.91,Other County
3811,San Mateo,Millbrae,11,15-20%,0.034,8.43044825,0.079,362.15,57.28,0,180.0633341,787.1762437,1.75,21.55,0.375,9,0,34.93,4.27,32.1,7.9,8,8.8,11,1.6,19,24.86,2.58,Other County
4856,San Diego,Winter Gardens,11,15-20%,0.052,9.568987699,0.037,545.32,44.76,0,145.5897675,482.5005379,0,1,0,0,0,23.94,2.92,29.55,7.93,7.1,8.2,32.9,4.6,20.4,36.28,3.76,Other County
2775,Humboldt,Unincorporated Humboldt County area,10.99,15-20%,0.027,5.42402581,0.014,506.26,53.07,0,1.80693,159.9384687,2,11,0,6,4.5,24.8,3.03,44.7,14.12,3.7,0.5,42.2,4.5,13.5,34.99,3.63,Other County
3998,Santa Clara,Palo Alto,10.99,15-20%,0.034,8.119184631,0.264,366.64,36.26,0,140.1626663,670.2224277,17.25,11.5,0.92,3,0,35.59,4.35,8.4,6.56,3.2,15.2,18.9,5.3,12.7,24.38,2.53,Other County
9105,Santa Clara,Unincorporated Santa Clara County area,10.99,15-20%,0.043,6.343314455,0.031,472.74,8.81,16.46,6.466386633,368.4194165,1,0,0,2,0,18.56,2.27,59.06,17.01,6.4,1.6,4.5,6,11.9,46.74,4.85,Other County
4853,Santa Clara,Los Gatos,10.98,15-20%,0.041,7.742428267,0.158,291.53,23.59,0,207.8546651,1630.265604,2.25,9.4,0.82,3,0,32.62,3.98,12.81,5.4,1.2,3.2,7,7.3,12,26.58,2.76,Other County
4560,San Francisco,San Francisco,10.97,15-20%,0.032,8.545169752,0.244,258.79,55.86,0,399.520345,523.8209034,3,0.3,0.475,10,0.1,32.78,4,19.73,6.87,6.1,7.5,15,3.3,16.2,26.43,2.74,Other County
7424,Alameda,Alameda,10.97,15-20%,0.029,8.977801888,0.178,110.41,7.02,0,405.0303243,598.5995512,0,2.1,0.245,14,2.25,28.67,3.5,32.06,8.98,5.8,8,5.8,2.7,9.4,30.21,3.13,Other County
4381,Santa Clara,Santa Clara,10.97,15-20%,0.039,8.354770687,0.08,430.43,46.23,0,282.2569987,1164.17154,1.9,8.1,0.51,2,0,33.11,4.04,26.51,9.88,3.9,5.4,9.4,4.5,11.9,26.15,2.71,Other County
4123,Santa Clara,San Jose,10.96,15-20%,0.041,8.393553002,0.105,291.53,47.59,0,140.415329,957.6774796,9,10.6,0.175,3,0,31.22,3.81,38.51,10.47,4.1,2.1,7.7,1.1,11.8,27.72,2.88,Other County
4992,Los Angeles,Diamond Bar,10.95,15-20%,0.052,12.34599271,0.018,435.94,23.69,0,1828.753682,1062.315111,0,15,0.11,0,0,36.13,4.41,24.85,9.39,4.7,15.5,14.3,2.6,11.8,23.93,2.48,Los Angeles
4656,San Diego,San Marcos,10.94,15-20%,0.046,8.416655854,0.325,300.67,34.45,0,45.91146723,803.9687933,1.75,10,0.775,0,0,31.78,3.88,24.04,12.77,16.8,1.7,19.3,2.1,13.2,27.18,2.82,Other County
3747,Napa,Unincorporated Napa County area,10.93,15-20%,0.04,9.640747839,0.096,394.28,46.32,21.48,577.0930176,329.8167903,15.5,18,0.05,3,4,43.69,5.33,34.32,8.91,5.7,4.1,15,0,8.6,19.75,2.05,Other County
4421,Los Angeles,Unincorporated Los Angeles County area,10.93,15-20%,0.061,11.53077517,0.04,786.85,53.98,0.86,1153.986328,436.68899,10,0,0.01,0,1,42.52,5.19,21.74,7.13,4.9,6.5,9.9,5.6,15.1,20.29,2.1,Los Angeles
3771,Mariposa,Unincorporated Mariposa County area,10.92,15-20%,0.057,8.347311386,0.002,322.05,35.53,0.03,4.107047667,106.9047704,0,0,0,0,0,15.3,1.87,60.82,28.25,8.9,0.9,32.4,8.6,9.7,56.36,5.85,Other County
2107,Shasta,Unincorporated Shasta County area,10.92,15-20%,0.049,5.78218526,0.002,299.54,13.32,0.18,0.405732667,88.32487963,0,4,0,2,7,19.32,2.36,30.14,11.46,10.3,0,37.7,5.6,14.3,44.63,4.63,Other County
4042,Shasta,Unincorporated Shasta County area,10.91,15-20%,0.047,10.21280887,0.006,516.38,15.78,0.22,1.009966667,319.9675492,0,8.25,0,1,9,27.65,3.38,38.52,16.21,8.6,0.7,24.1,2.2,13.5,31.17,3.23,Other County
6869,Orange,Laguna Niguel,10.91,15-20%,0.052,9.230405056,0.101,177.38,21.64,0,265.0886688,1204.341044,0,0,0.485,4,0,30.26,3.69,14.74,6.57,3.7,9.1,18.8,5.8,19.3,28.46,2.95,Other County
4377,Marin,Sausalito,10.9,15-20%,0.031,8.583441952,0.187,197.96,36.73,0,714.9423421,3773.693682,17,9.3,0.55,12,2,46.37,5.66,34.13,9.22,1.2,1.6,13,2.4,14.1,18.57,1.93,Other County
