total_population,california_county,approximate_location,ces_4_0_score,ces_4_0_percentile_range,ozone,pm2_5,diesel_pm,drinking_water,lead,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden,pollution_burden_score,asthma,cardiovascular_disease,education,linguistic_isolation,poverty,unemployment,housing_burden,pop_char,pop_char_score,twocounty
6966,Los Angeles,Agoura Hills,12.33,15-20%,0.051,9.574791665,0.182,321.03,14.83,0.02,167.9909973,2043.458267,0.9,6.75,0.75,13,0.25,43.86,5.36,18.37,10.79,3.6,4.7,9.5,5.1,9.4,22.2,2.3,Los Angeles
2599,Los Angeles,Unincorporated Los Angeles County area,12.33,15-20%,0.067,9.99279126,0.034,709.36,12.36,0,307.9414419,1956.48474,17,1.5,0,1,0,37.63,4.6,35.14,10.32,6.9,2.2,7.2,3.1,9.5,25.86,2.68,Los Angeles
6540,Los Angeles,Glendale,12.26,15-20%,0.057,11.32292402,0.041,799.11,35.84,0,1119.58966,747.6674928,0,0.75,0.085,2,7.5,39.97,4.88,22.23,9.18,6,13.3,6.5,4.3,12.2,24.22,2.51,Los Angeles
4780,Los Angeles,Los Angeles,12.24,15-20%,0.058,11.36947068,0.029,726.64,39.58,0,610.1966604,577.5295582,0,0,0.01,1,0,29.91,3.65,33.07,11.7,5.7,5.3,13.6,6.3,14.9,32.3,3.35,Los Angeles
6065,Los Angeles,Unincorporated Los Angeles County area,12.2,15-20%,0.053,10.34173224,0.038,321.03,8.39,0,589.422994,938.8772929,0,3,0.25,13,3.75,38.73,4.73,22.65,8.48,3.7,6.1,14.4,4.1,15.4,24.88,2.58,Los Angeles
3623,Los Angeles,East San Gabriel,12.19,15-20%,0.058,11.56606477,0.051,672.71,57.63,0,1329.343323,645.8463258,1.2,1,0.235,0,0,37.5,4.58,19.25,9.56,7.3,9.8,14.1,2.4,13.6,25.66,2.66,Los Angeles
6447,Los Angeles,Los Angeles,12.18,15-20%,0.058,11.74829092,0.028,700.17,46,0.15,993.7113343,683.2190718,9,5.5,0.41,9,0,49.13,6,17.69,6.93,5.4,1.7,9.7,4.4,12.2,19.57,2.03,Los Angeles
6295,Los Angeles,Santa Clarita,12.15,15-20%,0.062,9.525795551,0.159,641.45,4.51,0.88,356.3800049,1913.362321,0,31.75,2.81,4,3,54.96,6.71,21.43,9.14,0.2,5.3,5.7,4.2,9.8,17.45,1.81,Los Angeles
5386,Los Angeles,Santa Clarita,12.13,15-20%,0.064,9.609631058,0.233,476.43,7.95,0,264.9463349,1121.538567,0,3.75,0.815,0,0,37.86,4.62,19.26,8.06,4.7,2.3,12.7,6.8,16.9,25.3,2.62,Los Angeles
5009,Los Angeles,Long Beach,12.12,15-20%,0.043,11.58573049,0.06,443.39,68.86,0,5118.840006,712.5632649,5.3,6,0.14,2,0,39.68,4.85,29.73,12.24,8,0,10.3,2,10,24.12,2.5,Los Angeles
3103,Los Angeles,Pasadena,12.09,15-20%,0.057,11.24037378,0.084,757.7,51.35,0.05,1116.367981,1321.452391,5,0,0.12,2,14,50.77,6.2,19.78,5.32,1.8,5,8.3,2.3,13.9,18.8,1.95,Los Angeles
6024,Los Angeles,Glendale,12.07,15-20%,0.064,11.111859,0.047,886.45,50.54,0,844.4743245,386.3383745,0,18,0.185,2,0.2,40.99,5,24.32,9.62,5.2,8.7,11.5,2.9,9.8,23.26,2.41,Los Angeles
2399,Los Angeles,Santa Clarita,12.06,15-20%,0.065,10.00715869,0.134,586.1,10.04,0,234.8429972,1100.627828,0,0.3,0,1,0,31.22,3.81,30.9,13.62,3.1,1.2,7.1,3,4.8,30.49,3.16,Los Angeles
5431,Los Angeles,Long Beach,12.02,15-20%,0.04,11.55531683,0.103,339.04,58.2,0,7468.846517,745.3204585,0,6,0.225,7,0,39.01,4.76,19.39,9.69,4.1,1.9,9.9,5.4,14.3,24.34,2.52,Los Angeles
4088,Los Angeles,Santa Monica,12.02,15-20%,0.049,11.52951802,0.053,417.8,57.5,0,1407.085673,631.9512951,0,1.5,0.05,7,0,34.96,4.27,12.24,6.48,1.6,0,8.9,6.6,16.7,27.14,2.82,Los Angeles
3935,Los Angeles,Long Beach,11.95,15-20%,0.04,11.58107322,0.072,339.04,47.61,0,8430.249675,783.0016769,0,0,0.36,5,0,34.97,4.27,17.3,7.25,9.5,3.1,27,4.3,19.2,26.98,2.8,Los Angeles
3811,Los Angeles,Los Angeles,11.94,15-20%,0.053,11.57869279,0.421,743.53,46.86,0,1229.189667,2540.64109,5.4,6.75,0.275,4,4.7,59.59,7.28,13.69,6.24,1.5,1.6,12.4,7.8,11.2,15.83,1.64,Los Angeles
7375,Los Angeles,Redondo Beach,11.89,15-20%,0.042,11.90461047,0.08,285.94,40.4,0,6280.783448,918.1882608,5.5,5,0.17,5,4,42.93,5.24,27.72,10.73,2.1,3.7,4.8,1.9,15.6,21.87,2.27,Los Angeles
7193,Los Angeles,Diamond Bar,11.89,15-20%,0.051,12.18680632,0.018,435.94,15.89,0,2140.132283,1194.235051,0,15,0.2,0,0,36.92,4.51,25.95,9.75,3.9,12.8,16.2,2.9,14.4,25.43,2.64,Los Angeles
2314,Los Angeles,Walnut,11.88,15-20%,0.055,12.01790487,0.07,789.67,10.55,0,1768.003316,772.0802046,0,0,0.125,2,0,35.78,4.37,23.85,9.36,5.5,19.5,13.5,2.6,12,26.2,2.72,Los Angeles
6204,Los Angeles,Torrance,11.85,15-20%,0.041,11.76502063,0.147,321.1,54.63,0,5860.150065,683.9793836,9.25,3.75,0.435,8,2.1,48.35,5.9,19.66,8.41,3.8,2.3,13.1,3.6,11.2,19.35,2.01,Los Angeles
3495,El Dorado,Unincorporated El Dorado County area,11.84,15-20%,0.056,7.316499911,0.078,278.46,35.36,113.14,13.0560999,446.7119057,0,0,0.1,5,3,30.9,3.77,46.23,9.81,5.4,0.8,24.6,6.1,9.2,30.24,3.14,El Dorado
1529,Los Angeles,Manhattan Beach,11.81,15-20%,0.043,11.87723876,0.458,236.96,37.97,0,7147.619955,696.5858434,9,0,6.05,6,0,44.94,5.49,12,7.25,0.4,0.9,9.5,3.4,10.5,20.75,2.15,Los Angeles
4268,Los Angeles,Glendora,11.81,15-20%,0.065,11.98142036,0.009,437.95,48.95,0.05,465.6679993,255.0558863,0,3,0,0,0.2,31.59,3.86,40.39,14.53,3.4,4.5,13,4.2,10.1,29.51,3.06,Los Angeles
3668,El Dorado,Unincorporated El Dorado County area,11.7,15-20%,0.053,5.49395683,0.002,488.38,33.01,0.06,0.629573,214.1518226,0,5.75,0.125,4,6.65,27.69,3.38,29.85,7.48,6.9,0,26.9,5.3,17.9,33.35,3.46,El Dorado
3615,Los Angeles,Los Angeles,11.69,15-20%,0.049,11.78930596,0.316,440.64,43.26,0,1564.531677,1747.567905,2.7,3,0.225,0,0,44.06,5.38,15.2,9.45,0.3,4.6,17.3,2.4,19.9,20.96,2.17,Los Angeles
4115,Los Angeles,Los Angeles,11.66,15-20%,0.044,11.64915206,0.102,440.64,47.15,0,2451.426676,1097.108488,26,20,0.51,29,0,53.87,6.58,18.05,7.15,0.9,2.5,14,3.4,21.5,17.09,1.77,Los Angeles
2998,Los Angeles,Los Angeles,11.66,15-20%,0.049,11.54047452,0.156,440.64,37.73,0,1413.167643,1158.857296,0,3,0.36,0,0.2,39.25,4.79,15.21,8.62,0.7,0.3,12.4,3.2,18.6,23.46,2.43,Los Angeles
3524,Los Angeles,Los Angeles,11.56,15-20%,0.052,11.58761166,0.073,724.09,51,0,1367.221008,1919.299481,8.5,9,0.2,0,0,45.95,5.61,16.23,7.6,2.1,0.8,7.9,7.9,12,19.86,2.06,Los Angeles
2733,Los Angeles,Rancho Palos Verdes,11.56,15-20%,0.041,11.59155268,0.133,246.67,35.88,0,4653.330078,927.545355,4.2,3,0.275,0,0,34.02,4.15,9.34,5.34,1.5,8.2,8.5,5.4,8.6,26.83,2.78,Los Angeles
5848,Los Angeles,Long Beach,11.53,15-20%,0.04,11.53298805,0.086,339.04,47.47,0,7995.913249,895.6070566,2.25,6,0.15,10,0,40.22,4.91,18.92,9.14,7.8,3.5,19,4.1,13.4,22.64,2.35,Los Angeles
2637,Los Angeles,Rolling Hills Estates,11.52,15-20%,0.041,11.66727825,0.097,246.67,60.01,3.69,5698.256592,1006.159271,16.5,0,0.175,0,3.5,45.31,5.53,9.22,4.97,0.4,3.5,10.1,6.6,8.5,20.07,2.08,Los Angeles
5591,El Dorado,South Lake Tahoe,11.5,15-20%,0.05,4.247239395,0.096,272.66,34.61,0,6.434963333,649.0140818,0,3,0.21,11,0,25.22,3.08,32.88,5.93,20,6.8,32.9,8.8,10.7,35.99,3.73,El Dorado
5861,Los Angeles,Altadena,11.49,15-20%,0.061,11.39134301,0.027,640.16,54.41,0.82,1044.123352,236.2220824,0,0,0.1,0,0.4,34.86,4.26,45.18,10.51,6.2,0.6,7,5.4,11.7,26.03,2.7,Los Angeles
5279,Los Angeles,Manhattan Beach,11.49,15-20%,0.043,11.88129463,0.287,236.96,33.7,0.05,5699.98999,1511.027881,23,81.45,8.295,5,0,56.04,6.84,12.44,7.52,0.4,2.1,6.3,9.5,12.8,16.18,1.68,Los Angeles
4071,Los Angeles,Los Angeles,11.39,15-20%,0.044,11.79594785,0.149,440.64,58.74,0,2627.423259,354.792906,4.25,28,0.165,0,0,40.24,4.91,24.02,10.59,1.7,0.3,11.8,2.3,13.9,22.35,2.32,Los Angeles
2334,Los Angeles,Unincorporated Los Angeles County area,11.38,15-20%,0.05,10.47789549,0.042,321.03,30.23,0.13,784.9433389,1273.398402,9.4,3,0.8,23,8,51.93,6.34,13.77,7.26,3.4,1.7,16,0.4,14.5,17.29,1.79,Los Angeles
3612,Los Angeles,South Pasadena,11.37,15-20%,0.055,11.51304733,0.146,777.96,59.19,0,1315.299357,573.7752786,12.25,8.5,0.175,2,0,47.01,5.74,23.57,7.75,6.6,5,9.3,7.4,4.8,19.09,1.98,Los Angeles
4319,Los Angeles,Monrovia,11.37,15-20%,0.064,11.55529716,0.017,661.05,51.91,0,1052.347331,289.3983731,0,1.8,0.195,3,6,40.47,4.94,39.06,9.27,5,3.3,7.8,3.5,7.5,22.17,2.3,Los Angeles
3062,Los Angeles,Glendora,11.35,15-20%,0.062,12.04140706,0.027,437.61,55.73,0,920.1053266,253.8337362,0,0,0.02,0,0.5,31.49,3.85,40.41,14.54,2.1,0.9,11.9,7.6,8.2,28.47,2.95,Los Angeles
3697,Los Angeles,Long Beach,11.23,15-20%,0.041,11.57897764,0.064,339.04,59.58,0,10822.95695,1010.345154,9,9.35,0.595,0,0,42.41,5.18,23.8,12.66,3.8,0.7,13.2,3.9,13.8,20.9,2.17,Los Angeles
4971,Los Angeles,Duarte,11.16,15-20%,0.065,11.41693551,0.018,267.16,32.06,0,946.481323,499.4619243,0.4,0.3,0.25,0,3.25,31.86,3.89,30.47,7.12,5,4.4,9.5,8.7,7.1,27.65,2.87,Los Angeles
2947,Los Angeles,Long Beach,11.11,15-20%,0.04,11.55531683,0.08,339.04,57.59,0,8182.239909,467.559965,0.9,0,0.15,11,0,35.42,4.32,19.39,9.69,8.8,3.3,26.6,2.2,18.1,24.77,2.57,Los Angeles
4992,Los Angeles,Diamond Bar,10.95,15-20%,0.052,12.34599271,0.018,435.94,23.69,0,1828.753682,1062.315111,0,15,0.11,0,0,36.13,4.41,24.85,9.39,4.7,15.5,14.3,2.6,11.8,23.93,2.48,Los Angeles
4421,Los Angeles,Unincorporated Los Angeles County area,10.93,15-20%,0.061,11.53077517,0.04,786.85,53.98,0.86,1153.986328,436.68899,10,0,0.01,0,1,42.52,5.19,21.74,7.13,4.9,6.5,9.9,5.6,15.1,20.29,2.1,Los Angeles
2846,Los Angeles,Claremont,10.85,15-20%,0.065,12.68205587,0.032,1085.57,31.07,0,475.4216613,1012.954616,2.5,0,0.2,1,0.3,41.98,5.13,28.35,10.64,2.5,2.8,3.5,3,7.3,20.4,2.12,Los Angeles
6631,Los Angeles,Long Beach,10.82,15-20%,0.042,11.55366286,0.251,334.18,64.15,0.01,7925.406819,2333.007275,10.9,9,0.11,19,1,55.86,6.82,20.78,11.02,5,0.7,10,2.8,9.6,15.29,1.59,Los Angeles
4190,Los Angeles,Arcadia,10.81,15-20%,0.059,11.77591979,0.126,670,44.72,0,1752.789653,434.0777408,0,0.75,0.285,0,0,37.13,4.53,16.34,6.31,7,22.7,12.4,3.5,16,23,2.39,Los Angeles
6902,Los Angeles,Sierra Madre,10.78,10-15%,0.061,11.73101532,0.045,505.44,58.52,0,1057.203013,279.3904668,0,0,0.135,0,2.2,35.64,4.35,20.44,6.86,2.3,3.4,11.7,7.8,13.1,23.89,2.48,Los Angeles
3853,Los Angeles,Leona Valley,10.76,10-15%,0.064,6.731369745,0.003,583.28,19.22,0,829.5580087,161.3701083,0,0,0,0,1,22.43,2.74,34.24,10.61,4.3,3.4,12.9,4.7,6.6,37.87,3.93,Los Angeles
4251,Los Angeles,El Segundo,10.69,10-15%,0.043,11.85637687,0.349,228.21,56.24,0,4000.156616,1375.575398,26.25,8.05,2.115,5,1.5,56.22,6.86,22.13,8.89,4.8,1.1,11.4,5.7,5.3,15.02,1.56,Los Angeles
2024,Los Angeles,Santa Clarita,10.65,10-15%,0.065,9.764286878,0.035,652.55,29.07,0,216.7376683,720.2770647,0,0,0.1,0,0,27.9,3.41,26.24,11.71,9.1,2,11.4,3.3,14.5,30.14,3.13,Los Angeles
2964,Los Angeles,Acton,10.63,10-15%,0.064,8.752683429,0.028,428.22,8.41,0,1090.7576550000001,3697.953777,0,0,0,0,0,29.06,3.55,32.59,9.54,5.3,0.7,26.9,4.1,11.7,28.88,3,Los Angeles
7911,El Dorado,Unincorporated El Dorado County area,10.6,10-15%,0.055,6.876757609,0.004,421.28,20.16,0.39,1.023479333,148.2058279,0,9.25,0.1,2,16.25,27.36,3.34,19.37,6.43,8.4,0.6,41.7,7.7,12.5,30.59,3.17,El Dorado
5040,Los Angeles,Redondo Beach,10.58,10-15%,0.041,11.96320524,0.108,285.94,43.47,0.25,7536.510093,1285.62995,7.1,12.75,0.43,0,2,48.34,5.9,22.62,8.76,6.2,2.1,4.5,2.9,2.7,17.27,1.79,Los Angeles
2454,Los Angeles,Los Angeles,10.57,10-15%,0.05,11.66564816,0.307,440.64,46.11,0,1458.852356,1420.135504,7.9,3,0.61,0,0,47.51,5.8,14.63,10.02,0.8,0,16.2,3.1,20.8,17.57,1.82,Los Angeles
2070,Los Angeles,Santa Clarita,10.56,10-15%,0.067,10.12468543,0.02,596.22,29.19,0,260.0494054,1711.296243,8.8,3,0.15,1,0,38.31,4.68,35.16,9.29,1.8,1.1,6.9,7.8,13.1,21.75,2.26,Los Angeles
5882,Los Angeles,Los Angeles,10.46,10-15%,0.049,11.6359773,0.086,543.24,32.99,0,1446.748006,772.7464729,15.75,25,0.61,2,1.75,49.77,6.08,12.81,7.04,0.8,2.4,15.4,3.9,19.7,16.59,1.72,Los Angeles
5635,El Dorado,Unincorporated El Dorado County area,10.26,10-15%,0.055,6.605471788,0.006,300.63,16.62,0.45,7.604616467,179.6363324,7,2,0.35,0,4,26.28,3.21,45.62,8.55,4.8,0,20,3.7,8.8,30.82,3.2,El Dorado
4080,Los Angeles,Agua Dulce,10.24,10-15%,0.065,9.340705171,0.012,641.29,26.65,0,514.2649789,3855.106708,6,0,0,1,0,35.82,4.37,20.94,10.72,9.9,1.8,13.6,4.4,13.6,22.57,2.34,Los Angeles
2294,Los Angeles,Diamond Bar,10.2,10-15%,0.05,12.10414328,0.165,435.94,10.8,0,2322.39034,2828.990223,0,0,0.025,0,0,36.42,4.45,15.38,6.01,3.1,20.8,12.5,2.5,16.6,22.12,2.29,Los Angeles
9602,El Dorado,Unincorporated El Dorado County area,10.15,10-15%,0.056,8.222543212,0.014,463.78,13.09,0.07,37.03923417,888.1417278,20.2,15,0.35,0,9,39.79,4.86,22.83,9.76,7.2,2.6,11.4,3.6,9.5,20.15,2.09,El Dorado
4309,Los Angeles,Long Beach,10.14,10-15%,0.043,11.66333946,0.065,339.04,64.63,0.12,4848.056559,876.3207929,8,6,0.13,10,0,45.78,5.59,28.72,11.85,3.7,0.2,6.8,3.2,9.9,17.49,1.81,Los Angeles
3076,Los Angeles,Rowland Heights,10.02,10-15%,0.052,12.00875256,0.022,425.42,22.83,0,2422.906311,521.0601246,0,0,0.01,0,0,26.91,3.29,28.33,9.82,10.3,25.6,17.3,2.4,13.2,29.41,3.05,Los Angeles
3915,El Dorado,Cameron Park,10.01,10-15%,0.058,8.270971142,0.013,264.35,27.97,0,28.00953297,410.2157704,1.75,3,0.1,0,1,20.54,2.51,34.49,10.05,8.4,0.7,32,7.4,21.8,38.48,3.99,El Dorado
3088,Los Angeles,Los Angeles,9.91,10-15%,0.044,11.76854658,0.13,440.64,39.51,0,2409.243327,909.7767764,11,21.75,0.125,29,0,48.35,5.9,19.89,6.95,1.2,0,8.3,5.4,10.7,16.18,1.68,Los Angeles
4126,Los Angeles,Los Angeles,9.89,10-15%,0.058,11.74846744,0.015,726.64,34.45,0,777.1993308,343.146272,0,2.4,0,0,0,29.2,3.57,42.56,10.2,4.1,3.5,12.9,4.1,15.7,26.74,2.77,Los Angeles
4234,Los Angeles,Los Angeles,9.85,10-15%,0.058,10.43018258,0.034,726.64,19.88,0,256.3996963,596.8957327,0,0.3,0.12,4,0,29.79,3.64,37.54,10.49,2.3,3.6,8,7.1,9,26.12,2.71,Los Angeles
7132,Los Angeles,Hermosa Beach,9.85,10-15%,0.043,11.9049452,0.231,285.94,37.55,0,5253.559977,1277.699854,4.5,11,0.95,5,0,47.47,5.8,14.07,7.11,2.6,1.2,11.8,2.4,13.3,16.38,1.7,Los Angeles
2152,Los Angeles,Pasadena,9.64,10-15%,0.059,11.41728243,0.066,634.13,68.84,0,993.9463298,460.2008024,0,0,0.045,0,0,33.21,4.05,39.42,10.57,7.4,3.6,7.6,2.7,12,22.93,2.38,Los Angeles
5889,El Dorado,Unincorporated El Dorado County area,9.62,10-15%,0.054,6.599056536,0.004,446.84,30.35,0.48,9.978760067,102.2776879,0,0,0,0,12.5,23.12,2.82,29.22,8.93,4,0,25.9,11.5,17.8,32.85,3.41,El Dorado
6269,Los Angeles,Rancho Palos Verdes,9.48,10-15%,0.041,11.53576985,0.072,246.67,35.09,0,4230.429932,798.4563248,0.4,0,0.125,0,0,25.96,3.17,11.67,6.74,3.6,13.1,14.3,9.5,13.9,28.82,2.99,Los Angeles
6543,Los Angeles,Agoura Hills,9.42,10-15%,0.052,9.536805374,0.039,445.05,10.51,0.02,158.4039968,696.9893288,1,0,0.395,13,0,33.26,4.06,17.25,10.37,1.4,0,12.7,2.3,10.1,22.36,2.32,Los Angeles
7443,El Dorado,Shingle Springs,9.41,10-15%,0.058,8.047131356,0.019,403.06,11.97,0.52,27.91416613,769.3647597,0.1,0.3,0.325,0,0.1,24.19,2.95,29.48,9.2,4.4,0.6,21.8,5.5,12.5,30.71,3.19,El Dorado
3370,Los Angeles,Long Beach,9.4,10-15%,0.041,11.49358879,0.256,339.04,48.83,0,7572.039876,857.4494209,0.7,1,0.2,11,0.7,42.83,5.23,19.39,9.69,3.6,2.7,13.7,4.3,12.2,17.33,1.8,Los Angeles
2497,El Dorado,Cameron Park,9.34,10-15%,0.058,8.309072591,0.03,264.35,25.67,0.02,29.53273263,1084.146544,0.25,3,0.175,0,0,23.25,2.84,41.93,11.48,8.2,0.9,21.5,3.4,16.1,31.72,3.29,El Dorado
7185,Los Angeles,Rancho Palos Verdes,9.31,10-15%,0.039,11.59614426,0.094,278.02,49.52,0,5788.053386,1051.535451,11.1,33,0.51,0,3.7,47.25,5.77,15.06,6.56,3.3,5.9,12.5,3.4,7.1,15.55,1.61,Los Angeles
5139,Los Angeles,La Ca̱ada Flintridge,9.31,10-15%,0.059,11.23565364,0.155,860.09,51.98,0,1135.94637,983.6255095,15,13.05,0.385,2,1.5,55.74,6.81,17.21,6.55,1.8,2.6,7,1.7,15.9,13.18,1.37,Los Angeles
5696,Los Angeles,Santa Clarita,9.28,10-15%,0.064,9.684342786,0.022,577.43,10.36,0,241.1299998,925.671338,0,0,0.3,0,0,28.99,3.54,18.68,8.54,4.4,0.7,15.7,5.4,16.1,25.27,2.62,Los Angeles
7844,Los Angeles,Manhattan Beach,9.13,10-15%,0.043,11.93465078,0.177,236.96,42.31,0,5636.549967,1349.741668,1,1.6,0.485,5,0,41.84,5.11,12.41,7.23,6.1,1.6,8.6,5.4,8.5,17.23,1.79,Los Angeles
6862,Los Angeles,Rancho Palos Verdes,9.1,10-15%,0.04,11.29044264,0.017,246.67,26.23,0.46,3581.71993,517.62907070000006,40,9,0.145,9,0,37.53,4.58,11.82,6.59,2.1,6.2,8.5,2.6,14.5,19.15,1.99,Los Angeles
7213,Los Angeles,Topanga,9.04,10-15%,0.054,10.63554196,0.011,541.41,45.71,1.39,721.7783305,656.0107538,4,0,0.01,12,0,39.67,4.84,13.91,6.03,1.9,0.6,10.8,5.1,16,18,1.87,Los Angeles
4030,Los Angeles,Sierra Madre,8.95,10-15%,0.064,11.66666192,0.023,586.71,48.93,0,1131.649333,223.8179123,0.4,0,0.1,0,1,33.38,4.08,18.23,6.1,0.5,1.9,7.1,5.5,9.4,21.17,2.2,Los Angeles
5024,Los Angeles,Redondo Beach,8.92,10-15%,0.043,12.06356922,0.096,285.94,40.49,0,6316.92334,1448.684211,4,0,0.2,0,0,36.27,4.43,28,10.86,2.9,3.4,12.3,2.4,12.2,19.41,2.01,Los Angeles
4259,Los Angeles,Torrance,8.87,10-15%,0.041,11.86370411,0.173,275.27,49.69,0,7221.2736,794.3556569,11,11,0.145,5,5,47.88,5.85,17.13,6.85,4.1,5.6,15.5,2.4,12,14.63,1.52,Los Angeles
5108,Los Angeles,South Pasadena,8.82,10-15%,0.055,11.37911949,0.091,777.96,62.41,0,1296.753682,759.9771739,21,23.3,0.63,1,0,52.27,6.38,21.1,7.02,1.3,2.9,14.8,0.3,18.1,13.33,1.38,Los Angeles
3482,Los Angeles,Santa Clarita,8.74,10-15%,0.065,9.887963537,0.151,640.93,23.13,0,273.6536637,1228.10377,0.1,0,0.21,0,0.5,36.63,4.47,29.44,10.82,5.1,2.8,7.7,2.4,5.5,18.84,1.95,Los Angeles
3389,Los Angeles,Los Angeles,8.73,10-15%,0.052,11.35614273,0.064,764.95,47.6,0,1290.634664,957.9380721,1,0,0,4,0,38.19,4.66,14.73,7.89,5.4,3.3,9.1,4.7,12.4,18.04,1.87,Los Angeles
6073,Los Angeles,San Marino,8.72,5-10%,0.058,11.35077304,0.028,776.11,61.02,0,1234.128682,613.9800993,12,3.75,0.245,0,0,42.26,5.16,10.59,5.29,2,16.7,10.3,1.8,17.8,16.29,1.69,Los Angeles
3187,Los Angeles,Los Angeles,8.71,5-10%,0.046,11.59513461,0.207,440.64,50.38,0,1827.063375,825.4201228,0,1.5,0.105,0,0.6,36.85,4.5,28.13,9.98,4,2.5,10.4,3.8,8.6,18.67,1.94,Los Angeles
3445,Los Angeles,Unincorporated Los Angeles County area,8.67,5-10%,0.067,9.992603026,0.011,623.56,15.42,0,330.8961995,1754.50717,0,0,0,2,0,31.14,3.8,32.81,9.62,7.3,1.6,12.5,5.6,6.3,21.97,2.28,Los Angeles
6014,Los Angeles,La Crescenta-Montrose,8.45,5-10%,0.064,11.11453417,0.016,838.66,48.99,0.1,926.7980143,114.5982218,0,2.25,0.03,0,0,33.67,4.11,26.19,10.2,4.3,1.7,7.7,2.5,14.2,19.82,2.06,Los Angeles
3017,Los Angeles,Redondo Beach,8.44,5-10%,0.042,11.84477252,0.169,285.94,41.68,0,5361.636637,728.8859724,0,1.5,0.12,8,0,35.61,4.35,20.4,9.33,2.6,0.6,8.9,2.6,12,18.71,1.94,Los Angeles
4813,Los Angeles,Los Angeles,8.26,5-10%,0.047,11.76824477,0.11,489.8,44.81,0,1774.427653,1352.18753,0.9,18,1.025,0,0,45.17,5.51,20.3,7.6,2.5,1.3,8.7,2.1,15.1,14.44,1.5,Los Angeles
2982,Los Angeles,Los Angeles,8.18,5-10%,0.057,11.6681151,0.198,726.64,44.76,0,1061.361684,4028.700419,4.5,0.75,0.26,9,0,52.24,6.38,20.79,9.24,0.4,0,6.2,3.7,7,12.36,1.28,Los Angeles
7121,Los Angeles,San Marino,8.07,5-10%,0.057,10.96820491,0.039,782.39,58.88,0,1225.745646,544.0820707,12.4,12.9,0.33,1,0.5,46.57,5.69,10.66,5.06,2.3,12.5,11.8,1.9,7.8,13.67,1.42,Los Angeles
3251,El Dorado,Unincorporated El Dorado County area,8.05,5-10%,0.058,7.845714156,0.01,360.78,16.76,4.45,14.7159001,211.5408602,0,0,0,2,2,22.4,2.74,31.13,8.48,4.4,0,15.8,5.7,12.7,28.36,2.94,El Dorado
5845,Los Angeles,Manhattan Beach,8.04,5-10%,0.043,11.82131805,0.257,236.96,37.75,0,5835.446615,552.5109759,8.9,0,6.1,6,0,42.12,5.14,13.27,8.45,0.8,1.4,8.1,5.8,10.1,15.07,1.56,Los Angeles
5091,Los Angeles,Palos Verdes Estates,8.04,5-10%,0.042,11.54202908,0.033,243.9,61.83,3.44,5186.240072,848.8097492,11,0,0.235,8,4,47.43,5.79,12.2,6.51,0.8,2.1,11.6,3.4,14.7,13.38,1.39,Los Angeles
7211,Los Angeles,Redondo Beach,8,5-10%,0.042,11.9317044,0.156,285.94,28.24,0,6060.353272,1254.57526,2,0,0.25,5,0.5,39.52,4.83,22.51,8.97,2.5,3.5,10.1,2.5,14.6,15.98,1.66,Los Angeles
5614,Los Angeles,La Ca̱ada Flintridge,7.76,5-10%,0.061,11.1492377,0.062,818.18,43.6,0,998.8543295,159.9213368,14.1,18.5,0.535,2,0,46.24,5.65,18.17,7.2,3.3,4.2,9.3,3.7,9.6,13.25,1.37,Los Angeles
4405,Los Angeles,Los Angeles,7.71,5-10%,0.054,11.4065172,0.182,703.38,39.86,0.2,1221.022329,4783.87851,0,0,0.21,0,6.5,49.76,6.08,8.53,4.57,2.3,4.1,3.2,3.1,12.9,12.23,1.27,Los Angeles
2678,Los Angeles,Los Angeles,7.61,5-10%,0.052,11.39244405,0.156,754.06,45.89,0.01,1290.48232,1082.783774,0,0,0.335,0,4,46.23,5.64,11.32,7.31,4.1,7.5,9.5,3.4,7.2,13,1.35,Los Angeles
6578,Los Angeles,Santa Clarita,7.56,5-10%,0.065,9.376598108,0.029,647.06,14.03,0,242.0246684,593.0846763,0,0,0.125,0,0,25.73,3.14,22.24,11.96,4.5,2.6,5.2,3.3,7.6,23.22,2.41,Los Angeles
4305,Los Angeles,Redondo Beach,7.51,5-10%,0.041,11.88367418,0.153,285.94,54.96,0,5979.083333,878.0150712,4,15,0.205,8,0,44.65,5.45,17.8,8.03,2,2.8,10.8,2.6,14,13.29,1.38,Los Angeles
3797,Los Angeles,Los Angeles,7.48,5-10%,0.047,11.72153182,0.102,440.64,64.26,0,1792.784668,585.2547876,0.1,6.75,0.315,0,0,38.06,4.65,26.53,9.22,0.4,1.5,5.5,3.5,5.6,15.51,1.61,Los Angeles
3161,Los Angeles,Los Angeles,7.46,5-10%,0.056,11.47297029,0.045,726.64,44.45,0.01,1137.588318,732.3753171,0,2.8,0.025,4,0,37.3,4.55,12.02,6.68,0.9,2,3.7,6.7,5.4,15.79,1.64,Los Angeles
4818,El Dorado,Unincorporated El Dorado County area,7.29,5-10%,0.058,7.957214221,0.019,278.33,26.27,0.34,23.2341995,1053.772099,0,0,0.225,0,0,22.91,2.8,41.06,9.24,3.5,0,10.5,4.6,13.6,25.11,2.6,El Dorado
